tweet_id,created_at,username,text,likes,retweets,search_term,views,comments,is_parody 
519,2026-07-09,tikabasapastrma,Beş kere üst üste şampiyon olduk.,0.0,0.0,#ŞampiyonGalatasaray #UltrAslan,0.0,0.0,0.0
520,2026-07-09,gucci167823,TRANSFER TRANSFER TRANSFER #HainsinDursunÖzbek #DursunÖzbekParalarNerede #DursunÖzbekistifa #DursunÖzbekTransferlerNerede,0.0,0.0,#GalatasaraySK #transfermerededursunözbek #HainsinDursunÖzbek,24.0,0.0,1.0
521,2026-07-08,sportdeoplus,Yine başladı bizim mesai! #Dursunözbektransferlernerede #Galatasaray #Dursunözbek,8.0,2.0,#GalatasaraySK #transfermerededursunözbek #HainsinDursunÖzbek,1000.0,0.0,0.0
522,2026-07-07,Galahaber190525,"Ne günaydını lan sikerim sizin günaydınızı. Aptal oç yönetim adamlar çatır çatır transfer yapıyor bizden hiçbir bok yok, aynen devam edin. Bizde sizi o koltuktan indiremesek yazıklar olsun bize. Siktirin gidin lannnn. #DursunÖzbekistifa #DursunÖzbekParalarNerede",5.0,0.0,#GalatasaraySK #transfermerededursunözbek #HainsinDursunÖzbek,189.0,0.0,0.0
523,2026-06-16,Gs190599Gs,"#YaTransferYaIstifa #TransferlerNerede #DursunÖzbek #AbdullahKavukçu #OkanBuruk taraftar olarak bizde gülmek istiyoruzda haberiniz olsun, bırakın kupayı gezdirmeyi scout ekiplerini gezdirin aklınızı gezdirin. Transfer istiyoruz ama yapmak için değil doğru tespitli transfer.",0.0,0.0,#GalatasaraySK #transfermerededursunözbek #HainsinDursunÖzbek,204.0,0.0,0.0
524,2026-07-10,_samiyenhaber,"Galatasaray, Burnley ile 3 milyon pound kiralama bedeli ve 25 milyon pound şarta bağlı satın alma opsiyonu konusunda anlaştı. Şart ise Lesley Ugochukwu'nun belli sayıda resmi maça forma giymesi.",9000.0,265.0,#GalatasaraySK #transfermerededursunözbek #HainsinDursunÖzbek,342000.0,417.0,1.0
525,2026-05-26,ethemtrker2,"Asprilla'da devreye girmedi. Hatta devreye girmesin diye sakat dedirttik, 9 resmi maç oynadı sadece.",1.0,0.0,#GalatasaraySK #transfermerededursunözbek #HainsinDursunÖzbek,15.0,0.0,0.0
526,2026-05-28,neslii_07,"Galatasaray maceraya denemeye ihtiyacı yok, nokta atışı direkt 11 oyuncusu katkı verecek transfer lazım. Rakiplerin aldığı oyunculara bak? Napıcaz, deneme yanılma oyuncuya mı güvenelim?",0.0,0.0,#GalatasaraySK #transfermerededursunözbek #HainsinDursunÖzbek,95.0,0.0,0.0
527,2026-06-14,GalatasaraySK,Oyuncularımıza laktat testi uygulandı.,3000.0,73.0,#GalatasaraySK #transfermerededursunözbek #HainsinDursunÖzbek,96000.0,92.0,0.0
528,2026-06-19,neslii_07,@EuropaLeague @TFF_Org @UEFA @FIFAcom Fenere limit kural sınır yok mu? Limitten ceza yediler. Limit yok. 22 yabancısı var (4+). Satış yok. Başarı kupa yok. Bu paralara bu transfer nasıl oluyor?,0.0,0.0,#GalatasaraySK #transfermerededursunözbek #HainsinDursunÖzbek,13.0,0.0,0.0
529,2026-07-09,MehmetEmin5185,"Transfer yapmamaya devam et, fikstürde bı darbe vurulacakerak etmeyin. #HainsinDursunÖzbek",0.0,0.0,#GalatasaraySK #transfermerededursunözbek #HainsinDursunÖzbek,61.0,0.0,0.0
530,2026-07-05,burhancanterzii,Galatasaray - Aral Şimşir neden olmadı. Aral Şimşir tarafı oyuncuyu kulübünden 12 milyon Euro bonservis ile çıkarabileceklerini ve 1.8 milyon Euro maaşla gelebileceklerini Galatasaray tarafına ilettiler ama direkt 11 oyuncusu olmayacağı da düşünülerek bu transfere onay...,923.0,57.0,#GalatasaraySK #transfermerededursunözbek #HainsinDursunÖzbek,333000.0,357.0,0.0
531,2026-07-05,ErdenBaronTimur,"Rezalet bir transfer politikası... @GalatasaraySK terbiyesizliği uzatmanın bir manası yok, aslolan Galatasaray, derhal istifa beceriksizler. #DursunÖzbekistifa #DursunÖzbekTransferlerNerede",0.0,0.0,#GalatasaraySK #transfermerededursunözbek #HainsinDursunÖzbek,310.0,0.0,1.0
532,2026-07-06,EnesYontan_,"ŞOVMEN YÖNETİM OPSİYONLU ADAM ALACAKSINIZ, BUNUN GİBİSİNİ ALIN !!! @GalatasaraySK",0.0,0.0,#GalatasaraySK #transfermerededursunözbek #HainsinDursunÖzbek,24.0,0.0,0.0
533,2026-06-14,DoctorCibomm,"Noldu ya, üst üste isyan tag vs işlerinden sonra hareketlenme başladı, hala burayı sallamıyorlar demeye devam mı.",330.0,14.0,#GalatasaraySK #transfermerededursunözbek #HainsinDursunÖzbek,9000.0,12.0,0.0
534,2026-05-26,neslii_07,Panik transferi yapıyorlar görmüyor musunuz? Transfer yapmak için transfer yapılmaz. Gittikleri oyuncu ya kronik ya ne vereceği belli olmayan oyuncular. Nokta atışı kaliteli oyuncular istiyoruz. @GalatasaraySK @okanburuk,0.0,0.0,#GalatasaraySK #transfermerededursunözbek #HainsinDursunÖzbek,141.0,0.0,0.0
535,2026-07-08,LohanGoodman,TRANSFER YAPIN LAN TRANSFER TRANSFERRRRR.,1.0,0.0,#GalatasaraySK #transfermerededursunözbek #HainsinDursunÖzbek,100.0,0.0,0.0
536,2026-07-07,GokTuguTigin,"Beceriksiz yönetim, bu işin sonunda teneke bağlayıp göndereceğiz sezon sonu hepinizi. #DursunÖzbekParalarNerede #DursunÖzbekTransferlerNerede #DursunÖzbekistifa",0.0,0.0,#GalatasaraySK #transfermerededursunözbek #HainsinDursunÖzbek,0.0,0.0,0.0
537,2026-06-14,leroyenjoyer_,Dursun Özbek içinde cimrilik testi uygulayın.,0.0,0.0,#GalatasaraySK #transfermerededursunözbek #HainsinDursunÖzbek,183.0,0.0,0.0
538,2026-06-27,Gala35Gala,"Ne gardiymiş be, adam bir geldi İstanbul'a şahlandı transfer.",1.0,0.0,#GalatasaraySK #transfermerededursunözbek #HainsinDursunÖzbek,17.0,0.0,0.0
539,2026-07-10,PesindeyizApp,"Davinson Sanchez, Como'nun 1 numaralı hedefi. Fabregas'ın öncelikli tercihi. Transfer zor ancak tam onay var. (Alfredo Pedulla)",121.0,1.0,#GalatasaraySK #transfermerededursunözbek #HainsinDursunÖzbek,38000.0,23.0,0.0
540,2026-06-28,neslii_07,"Ağırlaşmış koşmayan apoyla oynarsınız. Davinson Apo'nun yanına stoper istiyoruz, adamlar Davinson'u yollamaya kalkıyor sanki yerine daha iyisini alabilecek vizyona beceriye sahipler gibi. @GalatasaraySK @okanburuk sol stoper lazım.",8.0,0.0,#GalatasaraySK #transfermerededursunözbek #HainsinDursunÖzbek,0.0,0.0,0.0
541,2026-06-18,TufanGS,"Dursun Başkanım sadece sana güveniyoruz! Yönetimi güçlendir! Aciz, beceriksiz, vizyonsuz isimleri gönder! Erden Timur'u göreve çağır! Bu kadroyu kurmak imkansız değil! Bizlere Abdülkerim, Yunus, Barış ve Sallai'yi izletme! @GalatasaraySK",0.0,0.0,#GalatasaraySK #transfermerededursunözbek #HainsinDursunÖzbek,0.0,0.0,0.0
542,2026-06-16,neslii_07,"Rakiplerin kadro kalitesi olarak senin önüne geçiyor, sende posası çıkmış omurgayla sezona başlayıp rezil olmak istiyorsun. @GalatasaraySK @okanburuk Galatasaray'a 6 ve 8, 10 numara, forvet, sol stoper ve kanat lazım. Galatasaray'a zarar vermeyin.",168.0,0.0,#GalatasaraySK #transfermerededursunözbek #HainsinDursunÖzbek,0.0,0.0,0.0
543,2026-07-06,fbdusmanidegil,"4 senedir şampiyon oluyor ulan bu takım, eksikler var, transfer yapın. #DursunÖzbekistifa #DursunÖzbekTransferlerNerede #DursunÖzbekParalarNerede",0.0,0.0,#GalatasaraySK #transfermerededursunözbek #HainsinDursunÖzbek,66.0,0.0,0.0
544,2026-07-07,GalatasaraySK,CANLI YAYIN | Galatasarayımız yeni sezon öncesi ilk antrenmanını gerçekleştiriyor.,3000.0,98.0,#GalatasaraySK #transfermerededursunözbek #HainsinDursunÖzbek,236000.0,177.0,0.0
545,2026-07-07,senerilasyon,Şımarık Dursun Özbek istifa.,12.0,0.0,#GalatasaraySK #transfermerededursunözbek #HainsinDursunÖzbek,275.0,0.0,0.0
546,2026-07-07,Osi_Gala,#DursunÖzbekParalarNerede #DursunÖzbekistifa #DursunÖzbekTransferlerNerede,3.0,0.0,#GalatasaraySK #transfermerededursunözbek #HainsinDursunÖzbek,29.0,0.0,0.0
547,2026-07-08,jigSAW_Galatasaray,Yağlı surat ve simitçi önce transferleri yapın sonra da istifa edin. #DursunÖzbekistifa #DursunÖzbekParalarNerede #DursunÖzbekTransferlerNerede @abdullahkavukcu @Metinozturk1905 @marufgunes1905,1.0,1.0,#GalatasaraySK #transfermerededursunözbek #HainsinDursunÖzbek,404.0,0.0,0.0
548,2026-05-31,lemarcaspors_,4 büyüklerin sözleşmeli yabancı oyuncuları.,387.0,23.0,#GalatasaraySK #transfermerededursunözbek #HainsinDursunÖzbek,28000.0,54.0,0.0
549,2026-05-31,Zencisarayy,Kesin son gün kural değişti haberi gelicek.,4.0,0.0,#GalatasaraySK #transfermerededursunözbek #HainsinDursunÖzbek,806.0,0.0,0.0
550,2026-06-04,galatapalas34,"Aynen öyle. Gs yabancı transferi yapıp yüzüstü bırakacaklar, sanki bizimkiler de buna göre hareket ediyormuş gibi görünüyor. Bu azizin diyetini ödeyecek TFF belli ki.",1.0,0.0,#GalatasaraySK #transfermerededursunözbek #HainsinDursunÖzbek,92.0,0.0,0.0
551,2026-07-06,Kaantrk269770,#DursunÖzbekTransferlerNerede #DursunÖzbekTransferlerNerede #DursunÖzbekTransferlerNerede #DursunÖzbekTransferlerNerede,0.0,0.0,#GalatasaraySK #transfermerededursunözbek #HainsinDursunÖzbek,16.0,0.0,0.0
552,2026-07-05,GalatasaraySK,Günaydın #ŞampiyonGalatasaray Ailesi,19000.0,375.0,#GalatasaraySK #transfermerededursunözbek #HainsinDursunÖzbek,389000.0,804.0,0.0
553,2026-07-05,Osi_Gala,#DursunÖzbekistifa #DursunÖzbekTransferlerNerede #ErdenTimurGöreve #DursunÖzbekParalarNerede,2.0,0.0,#GalatasaraySK #transfermerededursunözbek #HainsinDursunÖzbek,14.0,0.0,0.0
554,2026-05-29,AlihanY80532392,Kaç maçını seyrettin de yuhalandı diyorsun.,2.0,0.0,#GalatasaraySK #transfermerededursunözbek #HainsinDursunÖzbek,181.0,0.0,0.0
555,2026-06-02,AsimGs01,Neyse artık kiraladık bizim futbolcu inşallah yanılırım.,1.0,0.0,#GalatasaraySK #transfermerededursunözbek #HainsinDursunÖzbek,10.0,0.0,0.0
556,2026-07-09,GalaReuters,"FENERBAHÇE YİNE USULSÜZLÜK YAPTI! Toplamda 36 milyon euro bütçesi olan Fenerbahçe, Aké'ye 10, Vedat'a 18 milyon euro verdi ve şu anda Mason Greenwood'u 50 milyon euro karşılığında kadrosuna katmak üzere. Fenerbahçeli şikecilerin yaptığı usulsüzlükler araştırılmalı!",226.0,45.0,#GalatasaraySK #transfermerededursunözbek #HainsinDursunÖzbek,12000.0,121.0,0.0
557,2026-06-08,nediyonuc,"Takım komple böyle kalacak mı, yoksa oyuncu satmayacak mıyız?",2.0,0.0,#GalatasaraySK #transfermerededursunözbek #HainsinDursunÖzbek,0.0,0.0,0.0
558,2026-07-10,AliSamiBey1453,"Lesley Ugochukwu taraftar tarafından kabul görmedi. Çoğu taraftar istemediğini paylaşıyor ve bence de haklılar, 30 milyon Euro edecek bir futbolcu değil. 8-9 milyon Euro edecek alt ile orta seviye arasında kalan bir futbolcu bence. #lesleyugochukwu",94.0,18.0,#GalatasaraySK #transfermerededursunözbek #HainsinDursunÖzbek,18000.0,73.0,1.0
559,2026-06-17,ErdemAy19759854,"Adamlar Greenwood aldılar, savunmaya Aké çektiler, Rashford falan konuşuluyor. Siz adını telaffuz edemediğimiz ne kadar adam varsa ona gidiyorsunuz. Etobolu Pulgarlı döneme döndük. Resmen sanki şampiyon olup ŞL'ye biz değil de Fener gidiyor. @GalatasaraySK",44.0,0.0,#GalatasaraySK #transfermerededursunözbek #HainsinDursunÖzbek,0.0,0.0,0.0
560,2026-07-05,_vlknylmz,Transferler nerede @GalatasaraySK? Transfer bekliyoruz.,1000.0,281.0,#GalatasaraySK #transfermerededursunözbek #HainsinDursunÖzbek,23000.0,95.0,0.0
561,2026-06-14,samiyengundem,Galatasaray'da gündeme gelen genç golcülerden biri de Evan Ferguson. Daha iyilerine de bakılıyor. (Ferhat Kızıltaş),147.0,5.0,#GalatasaraySK #transfermerededursunözbek #HainsinDursunÖzbek,12000.0,12.0,0.0
562,2026-06-27,J10Corleone,Daha iyilerine bakılıyor. Satın alma opsiyonlu kiralık. Fırsat transferi. Fiyatın düşmesi bekleniyor. Bir iş var. A klas B klas. Çilek transferi. Bla bla bla. Galatasaray muhabirlerinden nefret edilmesinin sebebi olarak yukarıdakiler yeter de artar. #DursunÖzbekİstifa,1.0,0.0,#GalatasaraySK #transfermerededursunözbek #HainsinDursunÖzbek,150.0,0.0,0.0
563,2026-06-18,EnesYontan_,Sizden hiçbirşey olmaz hiçbirşey !!! İstifa edin yeter artık !!!,0.0,0.0,#GalatasaraySK #transfermerededursunözbek #HainsinDursunÖzbek,9.0,0.0,0.0
564,2026-05-18,winner_gsaray_,"Emre Kaplan: ""Lesley Ugochukwu, Scout ekibinin A seviyesinde gördükleri bir oyuncu. Galatasaray'ın mevcut orta saha oyuncularıyla kıyaslandığında da hepsinin yerine oynayabilir olarak bakılıyor. O yüzden teknik heyet ve scout ekibinin gayet içine sinen yani zorunluluktan olan...""",33.0,0.0,#GalatasaraySK #transfermerededursunözbek #HainsinDursunÖzbek,11000.0,5.0,0.0
565,2026-06-26,neslii_07,Scout Okan Buruk ve oğlu mu? O zaman kesinlikle alınmamalı. Hoca ve oğlu istiyorsa o futbolcudan hayır gelmez.,36.0,0.0,#GalatasaraySK #transfermerededursunözbek #HainsinDursunÖzbek,0.0,0.0,0.0
566,2026-07-05,GalatasaraySK,"Galatasarayımızın, Avusturya'da gerçekleştireceği hazırlık kampında oynayacağı maçların biletleri satışta! Match PR organizasyonuyla düzenlenen kampta takımımız, biri Summer Series Upper Austria kapsamında olmak üzere iki maça çıkacak. İlk maçında 24 Temmuz Cuma günü.",8000.0,251.0,#GalatasaraySK #transfermerededursunözbek #HainsinDursunÖzbek,457000.0,1000.0,0.0
567,2026-07-05,hancosx,TRANSFER TRANSFER #DursunÖzbekTransferlerNerede,0.0,0.0,#GalatasaraySK #transfermerededursunözbek #HainsinDursunÖzbek,20.0,0.0,0.0
568,2026-06-14,eyupyildiz,Fenerbahçe limit ve kontenjan sorununu nasıl çözecek onu da takip edeceğiz. 7-8 futbolcuyu para kazanacak şekilde göndermeleri gerekiyor ve bu pek mümkün gözükmüyor. Limit sorununu çözemezlerse ağır bir ceza alabilirler.,174.0,18.0,#GalatasaraySK #transfermerededursunözbek #HainsinDursunÖzbek,10000.0,138.0,0.0
569,2026-05-28,xdrdrdr,"Şikeci ekip iş başında hülle yapar çözer, sen kendine bak, beceriksizler transfer yapamıyor !!!",0.0,0.0,#GalatasaraySK #transfermerededursunözbek #HainsinDursunÖzbek,5.0,0.0,0.0
570,2026-06-18,forzacimbom,"Evan Ferguson, Galatasaray'ın gündeminde. (Ferhat Kızıltaş)",224.0,6.0,#GalatasaraySK #transfermerededursunözbek #HainsinDursunÖzbek,22000.0,14.0,0.0
571,2026-06-23,Altunnemir,"Sörloth'un oynayamadığı ligde yeni Haaland olur mu denilen çocuk şahane ötesi bir transfer olur, baskı oyununa yatkın, genç, gözü kara. Barış ve Sallai'nin forvet hali böyle oyuncuların kadroda olması her zaman iyidir, umarım o vizyona sahiptir bu yönetim.",0.0,0.0,#GalatasaraySK #transfermerededursunözbek #HainsinDursunÖzbek,457.0,0.0,0.0
572,2026-06-15,hakoooesss,"Satın alma opsiyonlu kiralama şartlarını sordu, 13 yıldır başarısı olmayan 40 sıkıyor.",32.0,0.0,#GalatasaraySK #transfermerededursunözbek #HainsinDursunÖzbek,0.0,0.0,0.0
573,2026-07-08,GsAtak1905,10 Temmuz itibariyle; gelen oyuncu yok. Anlaşmaya yakın olunan kimse yok. Icardi ve Lemina'nın durumları halen belirsiz. Gitmesi gereken oyuncular duruyor. #dursunözbektransferlernerede #galatasaray #transfer,10.0,0.0,#GalatasaraySK #transfermerededursunözbek #HainsinDursunÖzbek,0.0,0.0,0.0
574,2026-07-04,Transfernewstr0,Özel| Galatasaray İtalya liginden bir forvet ile görüşüyor! Oyuncu Dünya Kupası'nda oynadı! Menajer Gardi önerdi!,2.0,0.0,#GalatasaraySK #transfermerededursunözbek #HainsinDursunÖzbek,42.0,0.0,0.0
575,2026-07-09,GalatasaraySK,Günaydın #Galatasaray Ailesi,17000.0,292.0,#GalatasaraySK #transfermerededursunözbek #HainsinDursunÖzbek,441000.0,506.0,0.0
576,2026-07-10,salcareyiz,"Fenerbahçe taraftarı Greenwood imza attığı an bu gevşeğe tepki göstermelidir, haddini bildirmelidir. Hani Fenerde para yoktu. Şerefin var mı oğlum senin?",546.0,23.0,#GalatasaraySK #transfermerededursunözbek #HainsinDursunÖzbek,40000.0,18.0,0.0
577,2026-06-15,tottszz,"Dursun abisinin üstünde baskı var, hemen Dani Olmo söylentisini çıkardı ki Galatasaray daha rahat transfer yapsın.",12.0,0.0,#GalatasaraySK #transfermerededursunözbek #HainsinDursunÖzbek,0.0,0.0,0.0
578,2026-06-14,OkayGs1905,"10 numara, stoper, orta saha, kanat, sağbek, forvet.",38.0,0.0,#GalatasaraySK #transfermerededursunözbek #HainsinDursunÖzbek,0.0,0.0,0.0
579,2026-06-19,eyupyildiz,"Fenerbahçe'nin Osimhen'de yaptığı hatayı Galatasaray da Mason Greenwood'da yaptı. Greenwood FB'yi Galatasaray'ın önüne geçirmez ama, kadro kalitesini yaklaştırır. Şimdi Galatasaray mutlaka hata yapmadan 1'i yıldız olmak üzere 5 nokta atışı transfer yapmak zorunda.",260.0,14.0,#GalatasaraySK #transfermerededursunözbek #HainsinDursunÖzbek,21000.0,54.0,0.0
580,2026-06-13,gsaray2019,Lige damga vuracak hem de çok genç bir oyuncu aldılar.. 20 gol 20 asist yapar..,39.0,0.0,#GalatasaraySK #transfermerededursunözbek #HainsinDursunÖzbek,0.0,0.0,0.0
581,2026-06-24,hazar_buyuka,"Davinson ayrılmak istemiyorsa satılmasına kesinlikle karşıyım. Bana göre hala birinci sınıf bir stoper. Evet, ligde kendi standartlarının biraz altında bir sezon geçirmiş olabilir; ancak neredeyse hiç dinlenmeden sürekli oynadı. Buna rağmen kalitesinden çok fazla şey.",0.0,0.0,#GalatasaraySK #transfermerededursunözbek #HainsinDursunÖzbek,0.0,0.0,0.0
582,2026-06-27,Galatacity,"Geldiği zaman o kadar kelepir fiyata geldi ki bu kalitede, o fiyatlara oyuncu bulmak imkansız artık. Yerini dolduracaklarını bilsem 30'a tamam diyeceğim ama önümüzde Boey örneği varken hiç gerek yok, beceremez bizim yönetim o işi.",1.0,0.0,#GalatasaraySK #transfermerededursunözbek #HainsinDursunÖzbek,33.0,0.0,0.0
583,2026-06-20,alomerhaba,"""Galatasaray öyle bir isimle görüşme halinde ki transfer gerçekleştiğinde, karşılama için yeni bir havalimanına ihtiyaç olacak...""",62.0,0.0,#GalatasaraySK #transfermerededursunözbek #HainsinDursunÖzbek,0.0,0.0,0.0
584,2026-07-10,haticedmrkl,"Tam olarak ne olsun mesela? Hımm, tüm maçlarını deplasmanda oynasın, ASY de sadece konser mi yapılsın? Nedir bu keser mi sizi?",0.0,0.0,#GalatasaraySK #transfermerededursunözbek #HainsinDursunÖzbek,0.0,0.0,0.0
585,2026-06-24,Mesutztrk34,"Ajitasyon ve algıdan beslenen, sözde mağduriyetlerini 7/24 taze tutup gündem oluşturmaya çalışan bir güruh. Yaranmak mümkün değil. Bize her gün ceza kesilsin. Yıldızlarımız sökülüp onlara verilsin, şampiyonluklar altın tepside sunulsun. Belki bir süre ağlamayı bırakırlar.",0.0,0.0,#GalatasaraySK #transfermerededursunözbek #HainsinDursunÖzbek,19.0,0.0,0.0
586,2026-07-10,_denizcimbom,"Bu oyuncuya çöp diyorlar, Carlos Balwbatı alın. @GalatasaraySK",0.0,0.0,#GalatasaraySK #transfermerededursunözbek #HainsinDursunÖzbek,0.0,0.0,1.0
587,2026-06-08,Gala5353,"Çöp olan bir oyuncu nasıl geçen sezon 30 küsür maç oynamış? Premier ligde biraz mantıklı olun, 20 yaşında Premier Lig'e gitmiş, 22 yaşında üstelik.",0.0,0.0,#GalatasaraySK #transfermerededursunözbek #HainsinDursunÖzbek,1.0,0.0,0.0
588,2026-05-31,GALATASARAY_fa,#Galatasaray yeni transferi Kazakistan ve İtalyan karma asıllı futbolcu Şahanov Recepivit ivetto ile 9 yıllık sözleşme imzalayacak. Yıldız futbolcu yarın 21:00'de Yeşilköy havalimanında olacak. #DursunÖzbekTransferlerNerede,2.0,0.0,#GalatasaraySK #transfermerededursunözbek #HainsinDursunÖzbek,74.0,0.0,1.0
589,2026-07-10,SerAnaliz,Transfer isteyen taraftara troll diyen ne kadar gazeteci varsa Galatasaray yönetiminin paralı kalemleridir... Gsray hissesini bedelli sermaye artırımı yapıp hissedarlardan para almak için...,1.0,0.0,#GalatasaraySK #transfermerededursunözbek #HainsinDursunÖzbek,241.0,0.0,0.0
590,2026-07-05,ErdincGurcam,"Bizim için bu yıl çok önemli. Seçime rakipsiz girip başkan olman hiç önemli değil. Transfer işlerinde halimiz simitçi, kahveci, gazozcu modu. Parada var nerede transferler. Kampa neden tam kadro katılamıyoruz. Son maçları, ne kadar zorlandığımızı hatırlatırım. #TransferlerNerede",0.0,0.0,#GalatasaraySK #transfermerededursunözbek #HainsinDursunÖzbek,0.0,0.0,0.0
591,2026-06-07,10cagannn,"Galatasaray kesin olarak 1 tane stoper transferi yapacak, Singo ya da Davinson Sanchez'in ayrılması durumunda yabancı kalmaları durumunda Türk bir oyuncu alınacak. Yabancı oyuncu için U23 düşünülürken, Türk oyuncu için Yusuf Akçiçek listede ilk sırada.",15.0,0.0,#GalatasaraySK #transfermerededursunözbek #HainsinDursunÖzbek,0.0,0.0,0.0
592,2026-07-01,piccolalacrima,Son 4 yılın şampiyonu hala transfer yapmadı. Sözde piyasa değerimizi 500mn yapacaktık. Transferler nerede? #hainsindursunözbek #DursunÖzbekParalarNerede #DursunÖzbekTransferlerNerede #DursunÖzbekistifa #OkanBurukİstifa,3.0,0.0,#GalatasaraySK #transfermerededursunözbek #HainsinDursunÖzbek,474.0,0.0,0.0
593,2026-06-21,mvelzy,Rakipler transfer yaparken Galatasaray'ın rahatlık.,2.0,0.0,#GalatasaraySK #transfermerededursunözbek #HainsinDursunÖzbek,29.0,0.0,0.0
594,2026-07-05,GalatasaraySK,"Galatasarayımızın, Avusturya'da gerçekleştireceği hazırlık kampında oynayacağı maçların BİLETLERİ SATIŞTA! @matchpr_ organizasyonuyla düzenlenen kampta takımımız, biri Summer Series Upper Austria kapsamında olmak üzere iki maça çıkacak. İlk maçında 24 Temmuz Cuma günü...",8000.0,251.0,#okanburuk #abdullahkavukcu,457000.0,1000.0,0.0
595,2026-07-06,MBasgan1905,#dursunözbek transferler nerede? #abdullahkavukcu #OkanBuruk @okanburuk @abdullahkavukcu,0.0,0.0,#okanburuk #abdullahkavukcu,13.0,0.0,0.0
596,2026-07-06,19UltraGs05,Bizim dursun özbek ve abdullah kavukçu beceriksizdir!!! Erden Timur'un meyvesini yeyip sonra arkasından kuyusunu kazdılar!!!,2.0,2.0,#okanburuk #abdullahkavukcu,125.0,0.0,0.0
597,2026-07-05,FollwTheLeader,Peki şunu yapmak çok mu zor?,572.0,12.0,#okanburuk #abdullahkavukcu,22000.0,21.0,1.0
598,2026-07-07,x_Fesli_x,"Bu adam bile kilo almış ya...ABV sizin...Takımda sıfır ciddiyet, sıfır profesyonellik, sıfır disiplin... #OkanBurukIstifa",505.0,68.0,#okanburuk #abdullahkavukcu,7000.0,23.0,1.0
599,2026-07-08,VO_45_,Şu tabloya bakınca 4 senedir şampiyon yapan teknik direktörüne haksızlık yapan bir başkan görüyorum Fenerbahçe'de bizden de fazla maaş veriyor toplamında inanılmaz yani ben bu tabloda dursun Özbek'e rağmen şampiyon olan bir takım görüyorum,0.0,0.0,#okanburuk #abdullahkavukcu,0.0,0.0,1.0
600,2026-07-08,VO_45_,Galatasaray başkanı Galatasaraya ve Okan buruka haksızlık ve ayıp ediyor rakiplerinin başarısız teknik direktörlere harcadığı paraları görünce seni şampiyonlar Ligi'nde son 16'ya taşımış ligde 4 sene şampiyon yapmış adamın istediklerini alın parasına bakmadan,0.0,0.0,#okanburuk #abdullahkavukcu,41.0,0.0,1.0
601,2026-07-07,SuleymanRodop,Galatasaray'da Jhon Duran'ın bekletilme sebeplerinden biri Bertuğ Yıldırım ihtimali.,781.0,36.0,#okanburuk #abdullahkavukcu,68000.0,302.0,0.0
602,2026-07-07,ABK_GS,"Ben size okan. Uruk futboldan futbolcudan kadro kurmaktan zerre anlamaz dediğimde bana gülenler,kızanlar dalga geçenler...buyrun size okan burukun futbol aklı!!! Bertuğ için duranı bekletmek, bertuğu almayı düşünmek!!! Görün gs nin başındaki işbilmez vasıfsızın halini",0.0,0.0,#okanburuk #abdullahkavukcu,106.0,0.0,0.0
603,2026-07-08,astemirey,@sgokbakar'ın yanındayız @abdullahkavukcu denen şahıs ya ayağını denk alsın yada defolup gitsin bu kulüpten her taşın altından o çıkıyor. Hem beceriksiz hem de her ota nane oluyor.. @GalatasaraySK,0.0,0.0,#okanburuk #abdullahkavukcu,0.0,0.0,0.0
604,2026-07-06,ultras034,"Şu platform dahil, Ülkemizde transfer işinin hakkını verebilecek 5-6 dil konuşan terminatör gibi gençler varken, sırf Okan Burukla arkadaş diye Abdullah Kavukçuya bizi muhtaç eden hayatın ta awk. #DursunÖzbekTransferlerNerede",0.0,0.0,#okanburuk #abdullahkavukcu,32.0,0.0,0.0
605,2026-07-06,PesindeyizApp,"Uğur Karakullukçu: 'Ya Galatasaray'da hiç mi bir şey olmaz ya! Sıfır yani!' Mesela daha Jankat kalıyor mu, gidiyor mu bu belli değil. Ya daha sen kendi oyuncunla görüşmekten acizsin! Ya böyle bir saçmalık olur mu? Gidecekler belli değil. Günay kalıyor mu, gidiyor mu? Kaan...",2000.0,216.0,#okanburuk #abdullahkavukcu,229000.0,108.0,0.0
606,2026-07-06,ABK_GS,"Bütün bu rezilliklerin 1 numaralı sorumlusu OKAN BURUK denen pısırık,aciz,futbolcudan zerre anlamayan,takım kurmayı sistemi taktiği zerre bilmeyen adamdır (gülerek!!!!)",0.0,0.0,#okanburuk #abdullahkavukcu,115.0,0.0,0.0
607,2026-07-10,ftwdebruyne,3 ay önce Fransa u21 ile maçlara çıkan adama fazla çöp çekiliyor. Oyunumuza uygun değil vs yorumlar kabul edilebilir şu eksik bu eksik denilebilir ama çok garip yorumlar var. Fransa'nın bile beklentisi olan bir adam.,480.0,7.0,#okanburuk #abdullahkavukcu,15000.0,27.0,1.0
608,2026-07-10,Kutluk_Tarkan,Beni tek umutlandıran olay şu görüntü fransa ve ingilterede oynayan bir oyuncu için çok iyi. Sadece tereddütlerim var ve okan hocanın ne istediğinin belirsizliği canımı sıkıyor. 3 savunma oynayacağım diye 10 transfer yaptı oynayamadı,0.0,0.0,#okanburuk #abdullahkavukcu,0.0,0.0,1.0
609,2026-07-05,Alpzen8,Transferler nerede? @GalatasaraySK @okanburuk #DursunÖzbekTransferlerNerede #okanburuk #abdullahkavukcu #GalatasarayaTransferLazım,0.0,0.0,#okanburuk #abdullahkavukcu,0.0,0.0,0.0
